ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
#country+code,#loc+name,#meta+id,#indicator+name,#indicator+value+num,#indicator+precision,,#country+name,#date+year,#survey+id,#indicator+code,,,,,,,#indicator+label+code,#indicator+label,,,,,,,,,,,
HTI,Metropolitan area,4363241,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412001,1412001,Region,Metropolitan area,0,,0,1,SXLSEXMTOT,HTDHS2000412001,2000,DHS,742,374,,,1
HTI,Rest of West,2289092,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412002,1412002,Region,Rest of West,0,,0,1,SXLSEXMTOT,HTDHS2000412002,2000,DHS,418,338,,,1
HTI,South-East,6330211,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412003,1412003,Region,South-East,0,,0,1,SXLSEXMTOT,HTDHS2000412003,2000,DHS,141,246,,,1
HTI,North,5564302,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412004,1412004,Region,North,0,,0,1,SXLSEXMTOT,HTDHS2000412004,2000,DHS,241,347,,,1
HTI,North-East,2782523,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412005,1412005,Region,North-East,0,,0,1,SXLSEXMTOT,HTDHS2000412005,2000,DHS,91,236,,,1
HTI,Artibonite,7138666,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412006,1412006,Region,Artibonite,0,,0,1,SXLSEXMTOT,HTDHS2000412006,2000,DHS,473,242,,,1
HTI,Centre,2466896,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412007,1412007,Region,Centre,0,,0,1,SXLSEXMTOT,HTDHS2000412007,2000,DHS,191,192,,,1
HTI,South,4211117,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412008,1412008,Region,South,0,,0,1,SXLSEXMTOT,HTDHS2000412008,2000,DHS,206,293,,,1
HTI,Grande-Anse/Nippes,2630318,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXLSEXMTOT,HTDHS2000412009,2000,DHS,185,313,,,1
HTI,North-West,3827085,Men: Total,100,1,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_TOT,51734140,T,412012,1412012,Region,North-West,0,,0,1,SXLSEXMTOT,HTDHS2000412012,2000,DHS,120,240,,,1
HTI,Metropolitan area,4363242,Number of men,742,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412001,1412001,Region,Metropolitan area,0,,0,1,SXLSEXMNUM,HTDHS2000412001,2000,DHS,,374,,,1
HTI,Rest of West,1086966,Number of men,418,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412002,1412002,Region,Rest of West,0,,0,1,SXLSEXMNUM,HTDHS2000412002,2000,DHS,,338,,,1
HTI,South-East,6330222,Number of men,141,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412003,1412003,Region,South-East,0,,0,1,SXLSEXMNUM,HTDHS2000412003,2000,DHS,,246,,,1
HTI,North,5564317,Number of men,241,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412004,1412004,Region,North,0,,0,1,SXLSEXMNUM,HTDHS2000412004,2000,DHS,,347,,,1
HTI,North-East,1086970,Number of men,91,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412005,1412005,Region,North-East,0,,0,1,SXLSEXMNUM,HTDHS2000412005,2000,DHS,,236,,,1
HTI,Artibonite,7138676,Number of men,473,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412006,1412006,Region,Artibonite,0,,0,1,SXLSEXMNUM,HTDHS2000412006,2000,DHS,,242,,,1
HTI,Centre,1086954,Number of men,191,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412007,1412007,Region,Centre,0,,0,1,SXLSEXMNUM,HTDHS2000412007,2000,DHS,,192,,,1
HTI,South,4211118,Number of men,206,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412008,1412008,Region,South,0,,0,1,SXLSEXMNUM,HTDHS2000412008,2000,DHS,,293,,,1
HTI,Grande-Anse/Nippes,1070366,Number of men,185,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXLSEXMNUM,HTDHS2000412009,2000,DHS,,313,,,1
HTI,North-West,3936358,Number of men,120,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_NUM,51734150,D,412012,1412012,Region,North-West,0,,0,1,SXLSEXMNUM,HTDHS2000412012,2000,DHS,,240,,,1
HTI,Metropolitan area,1079033,Number of men (unweighted),374,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412001,1412001,Region,Metropolitan area,0,,0,1,SXLSEXMUNW,HTDHS2000412001,2000,DHS,742,,,,1
HTI,Rest of West,2289095,Number of men (unweighted),338,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412002,1412002,Region,Rest of West,0,,0,1,SXLSEXMUNW,HTDHS2000412002,2000,DHS,418,,,,1
HTI,South-East,1079044,Number of men (unweighted),246,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412003,1412003,Region,South-East,0,,0,1,SXLSEXMUNW,HTDHS2000412003,2000,DHS,141,,,,1
HTI,North,1070338,Number of men (unweighted),347,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412004,1412004,Region,North,0,,0,1,SXLSEXMUNW,HTDHS2000412004,2000,DHS,241,,,,1
HTI,North-East,2782524,Number of men (unweighted),236,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412005,1412005,Region,North-East,0,,0,1,SXLSEXMUNW,HTDHS2000412005,2000,DHS,91,,,,1
HTI,Artibonite,7139618,Number of men (unweighted),242,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412006,1412006,Region,Artibonite,0,,0,1,SXLSEXMUNW,HTDHS2000412006,2000,DHS,473,,,,1
HTI,Centre,2466908,Number of men (unweighted),192,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412007,1412007,Region,Centre,0,,0,1,SXLSEXMUNW,HTDHS2000412007,2000,DHS,191,,,,1
HTI,South,1086998,Number of men (unweighted),293,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412008,1412008,Region,South,0,,0,1,SXLSEXMUNW,HTDHS2000412008,2000,DHS,206,,,,1
HTI,Grande-Anse/Nippes,2630375,Number of men (unweighted),313,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXLSEXMUNW,HTDHS2000412009,2000,DHS,185,,,,1
HTI,North-West,2970252,Number of men (unweighted),240,0,HT,Haiti,2000,HT2000DHS,SX_LSEX_M_UNW,51734160,U,412012,1412012,Region,North-West,0,,0,1,SXLSEXMUNW,HTDHS2000412012,2000,DHS,120,,,,1
HTI,Metropolitan area,1079865,Median age at first sexual intercourse [Women]: 20-24,17.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM20,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264929,Median age at first sexual intercourse [Women]: 20-24,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM20,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087660,Median age at first sexual intercourse [Women]: 20-24,18.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM20,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087667,Median age at first sexual intercourse [Women]: 20-24,17.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM20,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071204,Median age at first sexual intercourse [Women]: 20-24,18,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM20,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099916,Median age at first sexual intercourse [Women]: 20-24,17.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM20,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071181,Median age at first sexual intercourse [Women]: 20-24,18.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM20,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079909,Median age at first sexual intercourse [Women]: 20-24,17.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM20,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095149,Median age at first sexual intercourse [Women]: 20-24,17.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM20,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095146,Median age at first sexual intercourse [Women]: 20-24,17.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM20,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071184,Median age at first sexual intercourse [Women]: 20-24,16.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM20,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079901,Median age at first sexual intercourse [Women]: 20-24,18.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M20,51703020,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM20,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079866,Median age at first sexual intercourse [Women]: 25-29,18.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM25,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264930,Median age at first sexual intercourse [Women]: 25-29,18.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM25,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087661,Median age at first sexual intercourse [Women]: 25-29,18.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM25,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087668,Median age at first sexual intercourse [Women]: 25-29,17.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM25,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071207,Median age at first sexual intercourse [Women]: 25-29,18.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM25,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099917,Median age at first sexual intercourse [Women]: 25-29,17.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM25,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071215,Median age at first sexual intercourse [Women]: 25-29,18.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM25,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079910,Median age at first sexual intercourse [Women]: 25-29,18.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM25,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095150,Median age at first sexual intercourse [Women]: 25-29,17.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM25,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095147,Median age at first sexual intercourse [Women]: 25-29,16.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM25,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071185,Median age at first sexual intercourse [Women]: 25-29,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM25,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079902,Median age at first sexual intercourse [Women]: 25-29,16.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M25,51703030,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM25,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079889,Median age at first sexual intercourse [Women]: 30-34,18.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM30,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264931,Median age at first sexual intercourse [Women]: 30-34,18.2,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM30,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087662,Median age at first sexual intercourse [Women]: 30-34,18.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM30,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087669,Median age at first sexual intercourse [Women]: 30-34,17.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM30,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071208,Median age at first sexual intercourse [Women]: 30-34,19.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM30,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099918,Median age at first sexual intercourse [Women]: 30-34,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM30,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071216,Median age at first sexual intercourse [Women]: 30-34,17.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM30,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079911,Median age at first sexual intercourse [Women]: 30-34,17.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM30,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095151,Median age at first sexual intercourse [Women]: 30-34,16.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM30,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095154,Median age at first sexual intercourse [Women]: 30-34,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM30,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071186,Median age at first sexual intercourse [Women]: 30-34,16.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM30,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079903,Median age at first sexual intercourse [Women]: 30-34,17.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M30,51703040,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM30,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079890,Median age at first sexual intercourse [Women]: 35-39,17.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM35,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264932,Median age at first sexual intercourse [Women]: 35-39,17.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM35,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087675,Median age at first sexual intercourse [Women]: 35-39,17.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM35,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087670,Median age at first sexual intercourse [Women]: 35-39,18.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM35,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071209,Median age at first sexual intercourse [Women]: 35-39,18.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM35,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099919,Median age at first sexual intercourse [Women]: 35-39,17.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM35,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071218,Median age at first sexual intercourse [Women]: 35-39,17.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM35,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079912,Median age at first sexual intercourse [Women]: 35-39,17.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM35,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095152,Median age at first sexual intercourse [Women]: 35-39,16.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM35,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095155,Median age at first sexual intercourse [Women]: 35-39,16.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM35,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071221,Median age at first sexual intercourse [Women]: 35-39,16.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM35,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079904,Median age at first sexual intercourse [Women]: 35-39,16.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M35,51703050,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM35,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079891,Median age at first sexual intercourse [Women]: 40-44,18.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM40,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264933,Median age at first sexual intercourse [Women]: 40-44,18.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM40,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087676,Median age at first sexual intercourse [Women]: 40-44,18.7,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM40,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087671,Median age at first sexual intercourse [Women]: 40-44,18.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM40,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071210,Median age at first sexual intercourse [Women]: 40-44,18.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM40,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099930,Median age at first sexual intercourse [Women]: 40-44,18.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM40,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071219,Median age at first sexual intercourse [Women]: 40-44,18,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM40,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079913,Median age at first sexual intercourse [Women]: 40-44,18.1,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM40,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095153,Median age at first sexual intercourse [Women]: 40-44,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM40,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095156,Median age at first sexual intercourse [Women]: 40-44,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM40,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071222,Median age at first sexual intercourse [Women]: 40-44,17.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM40,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079917,Median age at first sexual intercourse [Women]: 40-44,16.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M40,51703060,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM40,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079852,Median age at first sexual intercourse [Women]: 45-49,19.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM45,HTDHS2006412001,2005-06,DHS,,,,,1
HTI,Rest of West,6264947,Median age at first sexual intercourse [Women]: 45-49,18.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412002,1412002,Region,Rest of West,0,,0,1,SXAAFSWM45,HTDHS2006412002,2005-06,DHS,,,,,1
HTI,South-East,1087645,Median age at first sexual intercourse [Women]: 45-49,18.9,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412003,1412003,Region,South-East,0,,0,1,SXAAFSWM45,HTDHS2006412003,2005-06,DHS,,,,,1
HTI,North,1087664,Median age at first sexual intercourse [Women]: 45-49,19.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412004,1412004,Region,North,0,,0,1,SXAAFSWM45,HTDHS2006412004,2005-06,DHS,,,,,1
HTI,North-East,1071198,Median age at first sexual intercourse [Women]: 45-49,19.4,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412005,1412005,Region,North-East,0,,0,1,SXAAFSWM45,HTDHS2006412005,2005-06,DHS,,,,,1
HTI,Artibonite,7099920,Median age at first sexual intercourse [Women]: 45-49,18,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412006,1412006,Region,Artibonite,0,,0,1,SXAAFSWM45,HTDHS2006412006,2005-06,DHS,,,,,1
HTI,Centre,1071179,Median age at first sexual intercourse [Women]: 45-49,17.6,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412007,1412007,Region,Centre,0,,0,1,SXAAFSWM45,HTDHS2006412007,2005-06,DHS,,,,,1
HTI,South,1079892,Median age at first sexual intercourse [Women]: 45-49,18.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412008,1412008,Region,South,0,,0,1,SXAAFSWM45,HTDHS2006412008,2005-06,DHS,,,,,1
HTI,Grande-Anse/Nippes,1095122,Median age at first sexual intercourse [Women]: 45-49,17.5,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412009,1412009,Region,Grande-Anse/Nippes,0,,0,1,SXAAFSWM45,HTDHS2006412009,2005-06,DHS,,,,,
HTI,Grande-Anse,1095130,Median age at first sexual intercourse [Women]: 45-49,17.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412010,1412010,Region,..Grande-Anse,0,,0,1,SXAAFSWM45,HTDHS2006412010,2005-06,DHS,,,,,1
HTI,Nippes,1071165,Median age at first sexual intercourse [Women]: 45-49,18,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412011,1412011,Region,..Nippes,0,,0,1,SXAAFSWM45,HTDHS2006412011,2005-06,DHS,,,,,1
HTI,North-West,1079879,Median age at first sexual intercourse [Women]: 45-49,17.8,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M45,51703070,I,412012,1412012,Region,North-West,0,,0,1,SXAAFSWM45,HTDHS2006412012,2005-06,DHS,,,,,1
HTI,Metropolitan area,1079861,Median age at first sexual intercourse [Women]: 20-49,18.3,1,HT,Haiti,2006,HT2006DHS,SX_AAFS_W_M2A,51703080,I,412001,1412001,Region,Metropolitan area,0,,0,1,SXAAFSWM2A,HTDHS2006412001,2005-06,DHS,,,,,1
